"Type.de.Mission";"Mission";"COD_PGM";"Programme";"Identifiant.Objectif";"Numéro.Objectif";"Objectif";"Identifiant.Indicateur";"Numéro.indicateur";"Indicateur";"type.indicateur";"Stratégique.au.niveau.mission.";"Indicateur.transversal.si.X";"Identifiant.sous.indicateur";"Sous.indicateur";"SSI.Nouveau..";"SSI.modifié.";"PAP.seulement...Sous.indicateur.Documenté..";"Unité";"Réalisation.2012";"Réalisation.2013";"Prévision.2014.PAP.2014";"Prévision.2014.PAP.2015";"Réalisation.2014";"Année.cible";"Valeur.cible";"Code.Ministère";"Ministère"
"Budget général";"Écologie, développement et mobilité durables";"P205";"Sécurité et affaires maritimes, pêche et aquaculture";"861";"P205.2";"Promouvoir la flotte de commerce et l'emploi maritime";"4424";"P205.2.3";"Nombre de navires de commerce sous pavillon français armés par des compagnies ayant opté pour la taxe au tonnage comparé au nombre total de navires de commerce sous pavillon français";"Contribuable";"";"";"6385";"Nombre total de navires de commerce sous pavillon français";"";"";"SSI Documenté";"Navire";"296";"282";"-                                      300*";"300";"295";"2015";"-                                    320*";"MIN23";"Écologie, développement durable et énergie"
"Budget général";"Écologie, développement et mobilité durables";"P205";"Sécurité et affaires maritimes, pêche et aquaculture";"865";"P205.3";"Mieux contrôler les activités maritimes et en particulier la pêche";"865";"P205.3.1";"Taux d'infractions constatées à la pêche";"Citoyen";"";"";"7215";"Taux d'infractions constatées dans le contrôle des pêches";"";"";"SSI Documenté";"%";"8,31";"7,52";"8";"8";"7,1";"2015";"8";"MIN23";"Écologie, développement durable et énergie"
"Budget général";"Écologie, développement et mobilité durables";"P205";"Sécurité et affaires maritimes, pêche et aquaculture";"865";"P205.3";"Mieux contrôler les activités maritimes et en particulier la pêche";"865";"P205.3.1";"Taux d'infractions constatées à la pêche";"Citoyen";"";"";"865";"Nombre de contrôles des pêches";"";"";"SSI Documenté";"Nombre";"14292";"13096";"sans objet";"sans objet";"16241";"2015";"sans objet";"MIN23";"Écologie, développement durable et énergie"
"Budget général";"Écologie, développement et mobilité durables";"P205";"Sécurité et affaires maritimes, pêche et aquaculture";"865";"P205.3";"Mieux contrôler les activités maritimes et en particulier la pêche";"865";"P205.3.1";"Taux d'infractions constatées à la pêche";"Citoyen";"";"";"3011";"Nombre d'infractions constatées";"";"";"SSI Documenté";"Nombre";"1188";"985";"sans objet";"sans objet";"1154";"2015";"sans objet";"MIN23";"Écologie, développement durable et énergie"
"Budget général";"Écologie, développement et mobilité durables";"P205";"Sécurité et affaires maritimes, pêche et aquaculture";"865";"P205.3";"Mieux contrôler les activités maritimes et en particulier la pêche";"4507";"P205.3.2";"Contrôles menés dans le cadre de la politique commune des pêches";"Citoyen";"";"";"6376";"Nombre d'inspections de navires de pêche en mer et au débarquement réalisées  rapporté au nombre de contrôles en mer et au débarquement prévus par le plan de contrôle";"";"";"SSI Documenté";"%";"124";"100*";"100";"100";"100";"2015";"100";"MIN23";"Écologie, développement durable et énergie"
"Budget général";"Écologie, développement et mobilité durables";"P205";"Sécurité et affaires maritimes, pêche et aquaculture";"865";"P205.3";"Mieux contrôler les activités maritimes et en particulier la pêche";"4507";"P205.3.2";"Contrôles menés dans le cadre de la politique commune des pêches";"Citoyen";"";"";"10278";"Nombre d'inspections à terre réalisées  rapporté au nombre de contrôles à terre prévus par le plan de contrôle";"";"";"SSI Documenté";"%";"100";"125";"100";"100";"125";"2015";"100";"MIN23";"Écologie, développement durable et énergie"
"Budget général";"Écologie, développement et mobilité durables";"P170";"Météorologie";"873";"P170.1";"Disposer d'un système performant de prévision météorologique et de prévention des risques météorologiques";"873";"P170.1.1";"Performances du modèle numérique Arpège de Météo-France à l'échéance de 48 heures comparées à celles des autres modèles de prévision numérique du temps";"Usager";"";"";"873";"Résultat du modèle de prévision numérique Arpège";"";"";"SSI Documenté";"m";"14,5";"14,6";"<14,8";"<14,8";"14,1";"2015";"Nouvel indicateur";"MIN23";"Écologie, développement durable et énergie"
"Budget général";"Écologie, développement et mobilité durables";"P170";"Météorologie";"873";"P170.1";"Disposer d'un système performant de prévision météorologique et de prévention des risques météorologiques";"875";"P170.1.2";"Taux de pertinence de la procédure de vigilance météorologique et des bulletins marine de sécurité";"Citoyen";"";"";"875";"% de fausses alarmes au niveau départemental";"";"";"SSI Documenté";"%";"10";"12";"<20";"<20";"10";"2015";"<19";"MIN23";"Écologie, développement durable et énergie"
"Budget général";"Écologie, développement et mobilité durables";"P170";"Météorologie";"873";"P170.1";"Disposer d'un système performant de prévision météorologique et de prévention des risques météorologiques";"875";"P170.1.2";"Taux de pertinence de la procédure de vigilance météorologique et des bulletins marine de sécurité";"Citoyen";"";"";"3025";"% de non-détections au niveau départemental";"";"";"SSI Documenté";"%";"4";"3";"<3";"SO";"3,3";"2015";"<3";"MIN23";"Écologie, développement durable et énergie"
"Budget général";"Écologie, développement et mobilité durables";"P170";"Météorologie";"873";"P170.1";"Disposer d'un système performant de prévision météorologique et de prévention des risques météorologiques";"875";"P170.1.2";"Taux de pertinence de la procédure de vigilance météorologique et des bulletins marine de sécurité";"Citoyen";"";"";"3026";"% d'événements détectés avec une anticipation supérieure à 3 heures";"";"";"SSI Documenté";"%";"82";"90";">84";">84";"91";"2015";">85";"MIN23";"Écologie, développement durable et énergie"
"Budget général";"Écologie, développement et mobilité durables";"P170";"Météorologie";"873";"P170.1";"Disposer d'un système performant de prévision météorologique et de prévention des risques météorologiques";"875";"P170.1.2";"Taux de pertinence de la procédure de vigilance météorologique et des bulletins marine de sécurité";"Citoyen";"";"";"3027";"% de bulletins marine de sécurité pertinents";"";"";"SSI Documenté";"%";"88";"85";">83";">83";"83,7";"2015";">83";"MIN23";"Écologie, développement durable et énergie"
"Budget général";"Écologie, développement et mobilité durables";"P170";"Météorologie";"873";"P170.1";"Disposer d'un système performant de prévision météorologique et de prévention des risques météorologiques";"874";"P170.1.3";"Qualité des prévisions météorologiques de Météo-France";"Usager";"";"";"874";"Taux de fiabilité des bulletins départementaux pour le lendemain";"";"";"SSI Documenté";"%";"87";"86";"87";"87";"85,7";"2015";"88";"MIN23";"Écologie, développement durable et énergie"
"Budget général";"Écologie, développement et mobilité durables";"P170";"Météorologie";"873";"P170.1";"Disposer d'un système performant de prévision météorologique et de prévention des risques météorologiques";"874";"P170.1.3";"Qualité des prévisions météorologiques de Météo-France";"Usager";"";"";"3021";"Taux de fiabilité des prévisions sur la France à 3 jours";"";"";"SSI Documenté";"%";"88";"85";"77";"77";"88";"2015";"77";"MIN23";"Écologie, développement durable et énergie"
"Budget général";"Écologie, développement et mobilité durables";"P170";"Météorologie";"873";"P170.1";"Disposer d'un système performant de prévision météorologique et de prévention des risques météorologiques";"874";"P170.1.3";"Qualité des prévisions météorologiques de Météo-France";"Usager";"";"";"3023";"Taux de fiabilité des bulletins marine";"";"";"SSI Documenté";"%";"81";"80";"83";"83";"84,3";"2015";"83";"MIN23";"Écologie, développement durable et énergie"
"Budget général";"Écologie, développement et mobilité durables";"P170";"Météorologie";"880";"P170.2";"Valoriser les informations météorologiques et les résultats de la recherche au profit de l'économie et du développement durable";"879";"P170.2.1";"Evolution des recettes de l'établissement sur le marché des professionnels";"Contribuable";"";"";"20102";"Montant des recettes sur le marché des professionnels";"";"";"SSI Documenté";"M€";"20,8";"20,2";"21,6";"SO";"19,2";"2015";"22";"MIN23";"Écologie, développement durable et énergie"
"Budget général";"Écologie, développement et mobilité durables";"P170";"Météorologie";"880";"P170.2";"Valoriser les informations météorologiques et les résultats de la recherche au profit de l'économie et du développement durable";"879";"P170.2.1";"Evolution des recettes de l'établissement sur le marché des professionnels";"Contribuable";"";"";"20103";"Évolution annuelle";"";"";"SSI Documenté";"%";"2";"-2,7";"1,9";"1,9";"-5";"2015";"1,8";"MIN23";"Écologie, développement durable et énergie"
"Budget général";"Écologie, développement et mobilité durables";"P170";"Météorologie";"880";"P170.2";"Valoriser les informations météorologiques et les résultats de la recherche au profit de l'économie et du développement durable";"2883";"P170.2.2";"Indicateur de productivité";"Contribuable";"";"";"19836";"Evolution de la masse salariale";"";"";"SSI Documenté";"Indice";"100,7";"99,7";"99,6";"SO";"98,9";"2015";"98,3";"MIN23";"Écologie, développement durable et énergie"
"Budget général";"Écologie, développement et mobilité durables";"P170";"Météorologie";"880";"P170.2";"Valoriser les informations météorologiques et les résultats de la recherche au profit de l'économie et du développement durable";"2883";"P170.2.2";"Indicateur de productivité";"Contribuable";"";"";"19837";"Evolution des dépenses de fonctionnement";"";"";"SSI Documenté";"Indice";"89,7";"84";"86,4";"SO";"82,1";"2015";"83,2";"MIN23";"Écologie, développement durable et énergie"
"Budget général";"Écologie, développement et mobilité durables";"P170";"Météorologie";"880";"P170.2";"Valoriser les informations météorologiques et les résultats de la recherche au profit de l'économie et du développement durable";"880";"P170.2.3";"Développement de l'activité de recherche au sein de l'établissement";"Citoyen";"";"";"15841";"Nombre de publications scientifiques réalisées par Météo-France (compte de présence) - données OST";"";"";"SSI Documenté";"Nombre";"117";"118";"119";"SO";"120";"2015";"120";"MIN23";"Écologie, développement durable et énergie"
"Budget général";"Écologie, développement et mobilité durables";"P170";"Météorologie";"880";"P170.2";"Valoriser les informations météorologiques et les résultats de la recherche au profit de l'économie et du développement durable";"880";"P170.2.3";"Développement de l'activité de recherche au sein de l'établissement";"Citoyen";"";"";"15842";"Nombre de publications scientifiques réalisées par Météo-France dans les domaines du changement climatique et de ses impacts";"";"";"SSI Documenté";"Nombre";"27";"29";"28";"28";"29";"2015";"29";"MIN23";"Écologie, développement durable et énergie"
"Budget général";"Écologie, développement et mobilité durables";"P170";"Météorologie";"880";"P170.2";"Valoriser les informations météorologiques et les résultats de la recherche au profit de l'économie et du développement durable";"880";"P170.2.3";"Développement de l'activité de recherche au sein de l'établissement";"Citoyen";"";"";"19838";"Nombre de publications scientifiques par chercheur";"";"";"SSI Documenté";"Nombre";"1,46";"1,5";"1,5";"1,5";"1,5";"2015";"1,5";"MIN23";"Écologie, développement durable et énergie"
"Budget général";"Écologie, développement et mobilité durables";"P170";"Météorologie";"880";"P170.2";"Valoriser les informations météorologiques et les résultats de la recherche au profit de l'économie et du développement durable";"880";"P170.2.3";"Développement de l'activité de recherche au sein de l'établissement";"Citoyen";"";"";"881";"Nombre de contrats de recherche en cours";"";"";"SSI Documenté";"Nombre";"72";"74";"74";"SO";"74";"2015";"74";"MIN23";"Écologie, développement durable et énergie"
"Budget général";"Écologie, développement et mobilité durables";"P113";"Paysages, eau et biodiversité";"2059";"P113.1";"Assurer la gestion intégrée de la ressource en eau";"2802";"P113.1.1";"Objectif grenelle - qualité des eaux";"Citoyen";"";"";"11090";"Masses d'eau en bon état";"";"";"SSI Documenté";"%";"43,5";"43,5";"51";"43,5";"43,5";"2015";"60";"MIN23";"Écologie, développement durable et énergie"
"Budget général";"Écologie, développement et mobilité durables";"P113";"Paysages, eau et biodiversité";"2059";"P113.1";"Assurer la gestion intégrée de la ressource en eau";"10566";"P113.1.2";"Objectif grenelle - traitement des eaux usées et implication des agences de l'eau";"Usager";"";"";"3762";"Taux de conformité aux normes européennes en équipement appartenant à des agglomérations de plus de 2000 Eh";"";"(libellé modifié)";"SSI Documenté";"%";"98";"97,5";"97";"SO";"96";"2015";"97";"MIN23";"Écologie, développement durable et énergie"
"Budget général";"Écologie, développement et mobilité durables";"P113";"Paysages, eau et biodiversité";"2059";"P113.1";"Assurer la gestion intégrée de la ressource en eau";"3770";"P113.1.3";"Mutualisation des fonctions support des agences de l'eau";"Contribuable";"";"";"7993";"Dépenses de fonctionnement cumulées des agences de l'eau hors masse salariale";"";"";"SSI Documenté";"M €";"30,2";"27.6";"29,3";"SO";"25,6";"2015";"28";"MIN23";"Écologie, développement durable et énergie"
"Budget général";"Écologie, développement et mobilité durables";"P113";"Paysages, eau et biodiversité";"2059";"P113.1";"Assurer la gestion intégrée de la ressource en eau";"2797";"P113.1.4";"Préservation de la ressource en eau";"Usager";"";"";"3753";"Pourcentage de l'activité consacrée aux contrôles ramenée à l'activité totale des ETP des services de police de l'eau";"";"";"SSI Documenté";"%";"20,96";"19,52";"20";"20";"19,3";"2015";"20";"MIN23";"Écologie, développement durable et énergie"
