"Type.de.Mission";"Mission";"COD_PGM";"Programme";"Identifiant.Objectif";"Numéro.Objectif";"Objectif";"Identifiant.Indicateur";"Numéro.indicateur";"Indicateur";"type.indicateur";"Stratégique.au.niveau.mission.";"Indicateur.transversal.si.X";"Identifiant.sous.indicateur";"Sous.indicateur";"SSI.Nouveau..";"SSI.modifié.";"PAP.seulement...Sous.indicateur.Documenté..";"Unité";"Réalisation.2011";"Réalisation.2012";"Prévision.2013.PAP.2013";"Prévision.2013.PAP.2014";"Réalisation.2013";"Année.cible";"Valeur.cible";"Code.Ministère";"Ministère"
"Budget général";"Égalité des territoires, logement et ville";"P147";"Politique de la ville";"990";"P147.1";"Renforcer la mixité fonctionnelle des territoires urbains prioritaires";"3068";"P147.1.2";"Rapport entre la densité d'établissements sans salarié, de 1 à 20 salariés et avec plus de 20 salariés dans les ZFU et celle constatée dans les unités urbaines correspondantes";"Citoyen";"";"";"21190";"Etablissements de plus de 20 salariés dans les ZFU (a'')";"(nouveau)";"";"SSI NON Documenté";"nombre étab./1000h";"1,1";"1,1";"";"";"nd";"2015";"";"MIN39";"Égalité des territoires et logement"
"Budget général";"Égalité des territoires, logement et ville";"P147";"Politique de la ville";"990";"P147.1";"Renforcer la mixité fonctionnelle des territoires urbains prioritaires";"3068";"P147.1.2";"Rapport entre la densité d'établissements sans salarié, de 1 à 20 salariés et avec plus de 20 salariés dans les ZFU et celle constatée dans les unités urbaines correspondantes";"Citoyen";"";"";"21191";"Etablissements de plus de 20 salariés dans les unités urbaines ayant une ZFU (b'')";"(nouveau)";"";"SSI NON Documenté";"nombre étab./1000h";"2,5";"2,7";"";"";"nd";"2015";"";"MIN39";"Égalité des territoires et logement"
"Budget général";"Égalité des territoires, logement et ville";"P147";"Politique de la ville";"990";"P147.1";"Renforcer la mixité fonctionnelle des territoires urbains prioritaires";"3068";"P147.1.2";"Rapport entre la densité d'établissements sans salarié, de 1 à 20 salariés et avec plus de 20 salariés dans les ZFU et celle constatée dans les unités urbaines correspondantes";"Citoyen";"";"";"21192";"Ecart (a-b)";"(nouveau)";"";"SSI Documenté";"points";"-17,5";"-18,7";"0,7";"";"nd";"2015";"0,8";"MIN39";"Égalité des territoires et logement"
"Budget général";"Égalité des territoires, logement et ville";"P147";"Politique de la ville";"990";"P147.1";"Renforcer la mixité fonctionnelle des territoires urbains prioritaires";"3068";"P147.1.2";"Rapport entre la densité d'établissements sans salarié, de 1 à 20 salariés et avec plus de 20 salariés dans les ZFU et celle constatée dans les unités urbaines correspondantes";"Citoyen";"";"";"21193";"Ecart (a'-b')";"(nouveau)";"";"SSI Documenté";"points";"-8,4";"-9,3";"0,7";"";"nd";"2015";"0,8";"MIN39";"Égalité des territoires et logement"
"Budget général";"Égalité des territoires, logement et ville";"P147";"Politique de la ville";"990";"P147.1";"Renforcer la mixité fonctionnelle des territoires urbains prioritaires";"3068";"P147.1.2";"Rapport entre la densité d'établissements sans salarié, de 1 à 20 salariés et avec plus de 20 salariés dans les ZFU et celle constatée dans les unités urbaines correspondantes";"Citoyen";"";"";"21194";"Ecart  (a''-b'')";"(nouveau)";"";"SSI Documenté";"points";"-1,4";"-1,6";"0,5";"";"nd";"2015";"0,8";"MIN39";"Égalité des territoires et logement"
"Budget général";"Égalité des territoires, logement et ville";"P147";"Politique de la ville";"992";"P147.2";"Améliorer l'encadrement éducatif et les chances de réussite scolaire des élèves les plus en difficulté";"3123";"P147.2.1";"Évolution des chances de réussite scolaire des élèves scolarisés en ZUS";"Citoyen";"";"";"4118";"Taux de réussite au brevet des collèges des élèves scolarisés en ZUS et sur lesquels intervient une ERE (a')";"";"";"SSI NON Documenté";"%";"nd";"75,4";"";"";"nd";"2015";"";"MIN39";"Égalité des territoires et logement"
"Budget général";"Égalité des territoires, logement et ville";"P147";"Politique de la ville";"992";"P147.2";"Améliorer l'encadrement éducatif et les chances de réussite scolaire des élèves les plus en difficulté";"3123";"P147.2.1";"Évolution des chances de réussite scolaire des élèves scolarisés en ZUS";"Citoyen";"";"";"4119";"Taux de réussite au brevet des collèges des élèves scolarisés en ZUS (b')";"";"";"SSI NON Documenté";"%";"74,6";"76,2";"";"";"75,5";"2015";"";"MIN39";"Égalité des territoires et logement"
"Budget général";"Égalité des territoires, logement et ville";"P147";"Politique de la ville";"992";"P147.2";"Améliorer l'encadrement éducatif et les chances de réussite scolaire des élèves les plus en difficulté";"3123";"P147.2.1";"Évolution des chances de réussite scolaire des élèves scolarisés en ZUS";"Citoyen";"";"";"6554";"Taux de réussite au brevet des collèges des élèves scolarisés hors ZUS (c')";"";"";"SSI NON Documenté";"%";"85,4";"84,3";"";"";"83,7";"2015";"";"MIN39";"Égalité des territoires et logement"
"Budget général";"Égalité des territoires, logement et ville";"P147";"Politique de la ville";"992";"P147.2";"Améliorer l'encadrement éducatif et les chances de réussite scolaire des élèves les plus en difficulté";"3123";"P147.2.1";"Évolution des chances de réussite scolaire des élèves scolarisés en ZUS";"Citoyen";"";"";"4120";"écart (a')-(b')";"";"";"SSI Documenté";"points";"nd";"-0,8";"-0,1";"-0,1";"nd";"2015";"0";"MIN39";"Égalité des territoires et logement"
"Budget général";"Égalité des territoires, logement et ville";"P147";"Politique de la ville";"992";"P147.2";"Améliorer l'encadrement éducatif et les chances de réussite scolaire des élèves les plus en difficulté";"3123";"P147.2.1";"Évolution des chances de réussite scolaire des élèves scolarisés en ZUS";"Citoyen";"";"";"4125";"écart (b')-(c')";"";"";"SSI Documenté";"points";"-10,8";"-8,1";"-7";"-7";"-8,2";"2015";"-5";"MIN39";"Égalité des territoires et logement"
"Budget général";"Égalité des territoires, logement et ville";"P147";"Politique de la ville";"992";"P147.2";"Améliorer l'encadrement éducatif et les chances de réussite scolaire des élèves les plus en difficulté";"11858";"P147.2.2";"Efficience de l'allocation de moyens consacrés à la réussite éducative et aux internats d'excellence";"Usager";"";"";"19955";"Taux d'individualisation des parcours de réussite éducative";"";"";"SSI Documenté";"%";"51";"62";"66";"66";"62";"2015";"70";"MIN39";"Égalité des territoires et logement"
"Budget général";"Égalité des territoires, logement et ville";"P147";"Politique de la ville";"992";"P147.2";"Améliorer l'encadrement éducatif et les chances de réussite scolaire des élèves les plus en difficulté";"11858";"P147.2.2";"Efficience de l'allocation de moyens consacrés à la réussite éducative et aux internats d'excellence";"Usager";"";"";"19956";"Proportion des places d'internat d'excellence occupées par des enfants originaires des quartiers prioritaires";"";"";"SSI Documenté";"%";"32";"27";"50";"";"27";"2015";"50";"MIN39";"Égalité des territoires et logement"
"Budget général";"Égalité des territoires, logement et ville";"P147";"Politique de la ville";"996";"P147.3";"Optimiser l'utilisation des fonds dédiés au programme, capitaliser les expériences et diffuser l'information.";"4530";"P147.3.1";"Part des crédits consacrés aux communes prioritaires (hors compensation des allègements de charges sociales).";"Usager";"";"";"16885";"Part des crédits dans les CUCS pour les quartiers de catégorie 1";"";"";"SSI Documenté";"%";"79,7";"81";"75";"81";"82";"2015";"75";"MIN39";"Égalité des territoires et logement"
"Budget général";"Égalité des territoires, logement et ville";"P147";"Politique de la ville";"996";"P147.3";"Optimiser l'utilisation des fonds dédiés au programme, capitaliser les expériences et diffuser l'information.";"4530";"P147.3.1";"Part des crédits consacrés aux communes prioritaires (hors compensation des allègements de charges sociales).";"Usager";"";"";"16886";"Part des crédits dans les CUCS pour les quartiers de catégorie 2";"";"";"SSI Documenté";"%";"15,2";"15";"20";"15";"14";"2015";"20";"MIN39";"Égalité des territoires et logement"
"Budget général";"Égalité des territoires, logement et ville";"P147";"Politique de la ville";"996";"P147.3";"Optimiser l'utilisation des fonds dédiés au programme, capitaliser les expériences et diffuser l'information.";"4530";"P147.3.1";"Part des crédits consacrés aux communes prioritaires (hors compensation des allègements de charges sociales).";"Usager";"";"";"16887";"Part des crédits dans les CUCS pour les quartiers de catégorie 3";"";"";"SSI Documenté";"%";"5,1";"4";"5";"4";"4";"2015";"5";"MIN39";"Égalité des territoires et logement"
"Budget général";"Égalité des territoires, logement et ville";"P147";"Politique de la ville";"2851";"P147.4";"Améliorer la qualité de l'habitat pour les habitants  des quartiers concernés par le PNRU";"4501";"P147.4.1";"Taux de couverture des démolitions par des reconstructions";"Usager";"";"";"16802";"Taux de couverture des démolitions par des reconstructions en flux cumulé";"";"";"SSI Documenté";"%";"92";"93";"96";"114";"91";"2015";"97";"MIN39";"Égalité des territoires et logement"
"Budget général";"Égalité des territoires, logement et ville";"P147";"Politique de la ville";"2851";"P147.4";"Améliorer la qualité de l'habitat pour les habitants  des quartiers concernés par le PNRU";"10375";"P147.4.2";"Respect de la programmation pour l'amélioration de l'habitat";"Usager";"";"";"16804";"Taux d'engagement - Réhabilitation";"";"";"SSI Documenté";"%";"85";"89";"94";"94";"91";"2015";"98";"MIN39";"Égalité des territoires et logement"
"Budget général";"Égalité des territoires, logement et ville";"P147";"Politique de la ville";"2851";"P147.4";"Améliorer la qualité de l'habitat pour les habitants  des quartiers concernés par le PNRU";"10375";"P147.4.2";"Respect de la programmation pour l'amélioration de l'habitat";"Usager";"";"";"16805";"Taux d'engagement - Résidentialisation";"";"";"SSI Documenté";"%";"74";"81";"86";"86";"87";"2015";"92";"MIN39";"Égalité des territoires et logement"
"Budget général";"Égalité des territoires, logement et ville";"P147";"Politique de la ville";"2851";"P147.4";"Améliorer la qualité de l'habitat pour les habitants  des quartiers concernés par le PNRU";"10375";"P147.4.2";"Respect de la programmation pour l'amélioration de l'habitat";"Usager";"";"";"16899";"Nombre de plus-cd engagés par rapport au total des engagements";"";"";"SSI Documenté";"%";"60";"59";"58";"58";"56";"2015";"56";"MIN39";"Égalité des territoires et logement"
"Budget général";"Égalité des territoires, logement et ville";"P147";"Politique de la ville";"2851";"P147.4";"Améliorer la qualité de l'habitat pour les habitants  des quartiers concernés par le PNRU";"3133";"P147.4.3";"Respect du calendrier d'engagement du PNRU";"Usager";"";"";"16900";"Part des opérations programmées dont l'engagement est retardé.";"";"";"SSI Documenté";"%";"27";"16";"10";"";"14";"2015";"5";"MIN39";"Égalité des territoires et logement"
"Budget général";"Égalité des territoires, logement et ville";"P147";"Politique de la ville";"2851";"P147.4";"Améliorer la qualité de l'habitat pour les habitants  des quartiers concernés par le PNRU";"3133";"P147.4.3";"Respect du calendrier d'engagement du PNRU";"Usager";"";"";"16901";"Taux d'engagement des programmations annuelles (en cumul)";"";"";"SSI Documenté";"%";"76";"82";"92";"92";"86";"2015";"96";"MIN39";"Égalité des territoires et logement"
"Budget général";"Égalité des territoires, logement et ville";"P337";"Conduite et pilotage des politiques de l'égalité des territoires, du logement et de la ville";NA;"";"";NA;"";"";"";"";"";NA;"";"";"";"";"";"";"";"";"";"";"";"";"MIN39";"Égalité des territoires et logement"
"Budget général";"Engagements financiers de l'État";"P117";"Charge de la dette et trésorerie de l'État (crédits évaluatifs)";"281";"P117.1";"Couvrir le programme d'émission en toute sécurité";"280";"P117.1.1";"Adjudications non couvertes";"Citoyen";"";"";"8039";"Adjudications non couvertes";"";"";"SSI Documenté";"Nombre";"0";"0";"0";"0";"0";"2015";"0";"MIN07";"Économie et finances"
"Budget général";"Engagements financiers de l'État";"P117";"Charge de la dette et trésorerie de l'État (crédits évaluatifs)";"281";"P117.1";"Couvrir le programme d'émission en toute sécurité";"281";"P117.1.2";"Taux de couverture moyen des adjudications";"Citoyen";"Stratégique mission";"";"281";"Adjudications de BTF";"";"";"SSI Documenté";"%";"264";"285";"200";"200";"250";"2015";"200";"MIN07";"Économie et finances"
"Budget général";"Engagements financiers de l'État";"P117";"Charge de la dette et trésorerie de l'État (crédits évaluatifs)";"281";"P117.1";"Couvrir le programme d'émission en toute sécurité";"281";"P117.1.2";"Taux de couverture moyen des adjudications";"Citoyen";"Stratégique mission";"";"2605";"Adjudications d'OAT et de BTAN";"";"";"SSI Documenté";"%";"238";"242";"150";"150";"227";"2015";"150";"MIN07";"Économie et finances"
"Budget général";"Engagements financiers de l'État";"P117";"Charge de la dette et trésorerie de l'État (crédits évaluatifs)";"284";"P117.2";"Améliorer la pertinence des choix de mise en oeuvre de la gestion de la dette obligataire";"282";"P117.2.1";"Indicateur temps";"Citoyen";"";"";"282";"Ecart de performance entre le programme réel d'émission et les résultats qu'une réalisation linéaire du programme aurait obtenus (mesuré en valeur de marché et exprimé en points de base équivalent 10 ans)";"";"";"SSI Documenté";"Points de base";"5,8";"8,8";"+10 à -10";"+10 à -10";"-1,3";"2015";"+10 à -10";"MIN07";"Économie et finances"
"Budget général";"Engagements financiers de l'État";"P117";"Charge de la dette et trésorerie de l'État (crédits évaluatifs)";"284";"P117.2";"Améliorer la pertinence des choix de mise en oeuvre de la gestion de la dette obligataire";"283";"P117.2.2";"Indicateur allocation";"Citoyen";"";"";"283";"Ecart de performance entre le programme réel d'émission et les résultats que la stratégie de référence définie en début d'exercice aurait obtenus (mesuré en valeur de marché et exprimé en points de base équivalent 10 ans)";"";"";"SSI Documenté";"Points de base";"0,9";"0,6";"+10 à -10";"+10 à -10";"3,7";"2015";"+10 à -10";"MIN07";"Économie et finances"
"Budget général";"Engagements financiers de l'État";"P117";"Charge de la dette et trésorerie de l'État (crédits évaluatifs)";"285";"P117.3";"Piloter la réduction de la durée de vie moyenne de la dette à travers un programme de swaps de taux d'intérêt";"285";"P117.3.1";"Impact des swaps de taux d'intérêt sur la durée de vie moyenne de la dette";"Contribuable";"";"";"8494";"Réduction de la durée de vie moyenne de la dette négociable de l'Etat induite par les swaps de taux d'intérêt";"";"";"SSI Documenté";"Jour";"5";"3";"-";"-";"3";"2015";"-";"MIN07";"Économie et finances"
