Type de Mission;Mission;COD_PGM;Programme;Numéro Objectif;Objectif;Numéro indicateur;Indicateur;type indicateur;Stratégique au niveau mission?;Sous-indicateur;Unité;Réalisation 2013;Réalisation 2014;Prévision 2015 PAP 2015;Prévision 2015 PAP 2016;Réalisation 2015;Année cible;Valeur cible;Code Ministère LFI 2015;Ministère LFI 2015
Budget général;Culture;P224;Transmission des savoirs et démocratisation de la culture;P224.3;Optimiser l'utilisation des crédits dédiés aux fonctions soutien;P224.3.2;Ratio d'efficience de la gestion des ressources humaines;Contribuable;;Effectifs gérés (pour info);Effectifs physiques;11 679;11824;-;so;11 811;2017;-;MIN02;Culture et communication
Budget général;Culture;P224;Transmission des savoirs et démocratisation de la culture;P224.3;Optimiser l'utilisation des crédits dédiés aux fonctions soutien;P224.3.3;Ratio d'efficience bureautique;Contribuable;;Ratio d'efficience bureautique;euros/poste;675;677;590;590;586;2017;590;MIN02;Culture et communication
Budget général;Culture;P224;Transmission des savoirs et démocratisation de la culture;P224.3;Optimiser l'utilisation des crédits dédiés aux fonctions soutien;P224.3.3;Ratio d'efficience bureautique;Contribuable;;Pour information : Nombre de postes bureautiques;Nombre de postes;4 397;4 537;-;;4500;2017;-;MIN02;Culture et communication
Budget général;Culture;P224;Transmission des savoirs et démocratisation de la culture;P224.3;Optimiser l'utilisation des crédits dédiés aux fonctions soutien;P224.3.4;Efficience de la gestion immobilière;Contribuable;;Ratio SUN / Poste de travail;m²/Poste;15,84;15,85;15,06;15,85;15,61;2017;13,77;MIN02;Culture et communication
Budget général;Culture;P224;Transmission des savoirs et démocratisation de la culture;P224.3;Optimiser l'utilisation des crédits dédiés aux fonctions soutien;P224.3.4;Efficience de la gestion immobilière;Contribuable;;Pour information : Ratio SUN / SUB;%;75,7;;73;;63;2017;73;MIN02;Culture et communication
Budget général;Culture;P224;Transmission des savoirs et démocratisation de la culture;P224.3;Optimiser l'utilisation des crédits dédiés aux fonctions soutien;P224.3.4;Efficience de la gestion immobilière;Contribuable;;Pour information : Effectif en équivalent temps plein travaillé;ETPT;1 746;1713;-;;1759;2017;-;MIN02;Culture et communication
Budget général;Culture;P224;Transmission des savoirs et démocratisation de la culture;P224.3;Optimiser l'utilisation des crédits dédiés aux fonctions soutien;P224.3.4;Efficience de la gestion immobilière;Contribuable;;Pour information : Ratio entretien courant / SUB;€/m²;32;37;-;so;45;2017;-;MIN02;Culture et communication
Budget général;Culture;P224;Transmission des savoirs et démocratisation de la culture;P224.3;Optimiser l'utilisation des crédits dédiés aux fonctions soutien;P224.3.4;Efficience de la gestion immobilière;Contribuable;;Pour information : Ratio entretien lourd / SUB;€/m²;59;208;-;so;15;2017;-;MIN02;Culture et communication
Budget général;Culture;P224;Transmission des savoirs et démocratisation de la culture;P224.3;Optimiser l'utilisation des crédits dédiés aux fonctions soutien;P224.3.4;Efficience de la gestion immobilière;Contribuable;;Pour information : Coût des travaux structurants;M€;1,77;0;-;;0;2017;-;MIN02;Culture et communication
Budget général;Culture;P224;Transmission des savoirs et démocratisation de la culture;P224.3;Optimiser l'utilisation des crédits dédiés aux fonctions soutien;P224.3.5;Part des bénéficiaires de l'obligation d'emploi de personnes handicapées (loi N° 87-517 du 10 juillet 1987);Citoyen;;Part des bénéficiaires de l'obligation d'emploi de personnes handicapées (loi N° 87-517 du 10 juillet 1987);%;4,74;5,03;5,32;5,32;4,92;2017;5,61;MIN02;Culture et communication
Budget général;Culture;P224;Transmission des savoirs et démocratisation de la culture;P224.3;Optimiser l'utilisation des crédits dédiés aux fonctions soutien;P224.3.6;Indicateur transversal d'efficience de la fonction achats;Contribuable;;Gains relatifs aux actions achat ( SAE + actions ministérielles propres).;M€;1,8;1,5;4,75;2,22;3,25;2017;5;MIN02;Culture et communication
Budget général;Défense;;;MDA.1 (P178.4);Assurer la fonction stratégique intervention;P178.4.1;Capacité des armées à intervenir dans une situation mettant en jeu la sécurité de la France;Citoyen;Stratégique mission;Armée de terre;%;(98/100/80);92;88;50;75;2017;90;;
Budget général;Défense;;;MDA.1 (P178.4);Assurer la fonction stratégique intervention;P178.4.1;Capacité des armées à intervenir dans une situation mettant en jeu la sécurité de la France;Citoyen;Stratégique mission;Marine;%;(42/78/17/48);70;60;75;76;2017;60;;
Budget général;Défense;;;MDA.1 (P178.4);Assurer la fonction stratégique intervention;P178.4.1;Capacité des armées à intervenir dans une situation mettant en jeu la sécurité de la France;Citoyen;Stratégique mission;Armée de l'air;%;(70/68/64/83);80,5;82;82;86;2017;87;;
Budget général;Défense;;;MDA.1 (P178.4);Assurer la fonction stratégique intervention;P178.4.1;Capacité des armées à intervenir dans une situation mettant en jeu la sécurité de la France;Citoyen;Stratégique mission;SSA;%;(84);76;84;80;78;2017;84;;
Budget général;Défense;;;MDA.1 (P178.4);Assurer la fonction stratégique intervention;P178.4.1;Capacité des armées à intervenir dans une situation mettant en jeu la sécurité de la France;Citoyen;Stratégique mission;SEA;%;(85);87;84;88;90;2017;80;;
Budget général;Défense;;;MDA.1 (P178.4);Assurer la fonction stratégique intervention;P178.4.1;Capacité des armées à intervenir dans une situation mettant en jeu la sécurité de la France;Citoyen;Stratégique mission;DIRISI;%;(99,7);99,86;99,96;99,96;99,88;2017;99,94;;
Budget général;Défense;;;MDA.2 (P146.1);Mettre à la disposition des armées les armements et matériels nécessaires au succès des opérations des forces armées;P146.1.1;Taux de réalisation des équipements;Citoyen;Stratégique mission;Progression dans la réalisation des opérations d'armement principales du système de forces dissuasion;%;100;100;90;90;100;2017;90;;
Budget général;Défense;;;MDA.2 (P146.1);Mettre à la disposition des armées les armements et matériels nécessaires au succès des opérations des forces armées;P146.1.1;Taux de réalisation des équipements;Citoyen;Stratégique mission;Progression dans la réalisation des opérations d'armement principales du système de forces commandement et maîtrise de l'information;%;65,7;74,5;80;80;71,6;2017;80;;
Budget général;Défense;;;MDA.2 (P146.1);Mettre à la disposition des armées les armements et matériels nécessaires au succès des opérations des forces armées;P146.1.1;Taux de réalisation des équipements;Citoyen;Stratégique mission;Progression dans la réalisation des opérations d'armement principales du système de forces projection- mobilité- soutien;%;75,7;94;80;80;85;2017;80;;
Budget général;Défense;;;MDA.2 (P146.1);Mettre à la disposition des armées les armements et matériels nécessaires au succès des opérations des forces armées;P146.1.1;Taux de réalisation des équipements;Citoyen;Stratégique mission;Progression dans la réalisation des opérations d'armement principales du système de forces engagement et combat;%;87,9;79,4;85;85;69,8;2017;85;;
Budget général;Défense;;;MDA.2 (P146.1);Mettre à la disposition des armées les armements et matériels nécessaires au succès des opérations des forces armées;P146.1.1;Taux de réalisation des équipements;Citoyen;Stratégique mission;Progression dans la réalisation des opérations d'armement principales du système de forces protection et sauvegarde;%;66,7;90,8;85;85;78;2017;85;;
Budget général;Défense;;;MDA.2 (P146.1);Mettre à la disposition des armées les armements et matériels nécessaires au succès des opérations des forces armées;P146.1.1;Taux de réalisation des équipements;Citoyen;Stratégique mission;Progression dans la réalisation des opérations d'armement principales;%;75,4;81,3;85;85;75,4;2017;85;;
Budget général;Défense;;;MDA.2 (P146.1);Mettre à la disposition des armées les armements et matériels nécessaires au succès des opérations des forces armées;P146.1.1;Taux de réalisation des équipements;Citoyen;Stratégique mission;Taux de réalisation des livraisons valorisées;%;80,8;77,5;85;85;62,7;2017;85;;
Budget général;Défense;;;MDA.3 (P146.2);Assurer une efficience maximale de la dépense d'équipement des forces;P146.2.2;Evolution annuelle moyenne des devis à terminaison des opérations d'armement principales;Contribuable;Stratégique mission;Evolution annuelle moyenne des devis à terminaison des opérations d'armement principales;%;-1,83;0,39;1,5;1.5;-0,5;2017;1,5;;
Budget général;Défense;P144;Environnement et prospective de la politique de défense;P144.1;Renforcer une démarche prospective européenne en matière de sécurité et de défense en promouvant une démarche prospective commune;P144.1.1;Taux de coopération européenne en matière de prospective, de recherche et de technologie;Citoyen;;Taux de coopération européenne des études opérationnelles et technico - opérationnelles;%;11,18;11,5;10;s.o;11,7;2017;10;MIN70;Défense
Budget général;Défense;P144;Environnement et prospective de la politique de défense;P144.1;Renforcer une démarche prospective européenne en matière de sécurité et de défense en promouvant une démarche prospective commune;P144.1.1;Taux de coopération européenne en matière de prospective, de recherche et de technologie;Citoyen;;Taux de coopération européenne en matière de recherche et de technologie (études amont et subventions aux organismes de recherche);%;15,2;13,9;15;15;14,4;2017;15;MIN70;Défense
Budget général;Défense;P144;Environnement et prospective de la politique de défense;P144.2;Améliorer le niveau de sécurité des forces et du patrimoine industriel et économique lié à la défense (DPSD);P144.2.1;Taux d'avis émis dans les délais prescrits;Citoyen;;Taux d'avis émis dans les délais prescrits;%;96,3;96;96;90;77,7;2017;97;MIN70;Défense
Budget général;Défense;P144;Environnement et prospective de la politique de défense;P144.2;Améliorer le niveau de sécurité des forces et du patrimoine industriel et économique lié à la défense (DPSD);P144.2.2;Taux des sites du domaine militaire et des sites industriels et économiques liés à la défense inspectés dans les délais prescrits;Citoyen;;Taux des sites du domaine militaire et des sites industriels et économiques liés à la défense inspectés dans les délais prescrits;%;94;93;96;96;96;2017;96;MIN70;Défense
Budget général;Défense;P144;Environnement et prospective de la politique de défense;P144.3;Développer les capacités scientifiques technologiques et industrielles nécessaires à la défense;P144.3.1;Taux de progression des technologies spécifiques nécessaires à la défense;Citoyen;;Taux de progression des technologies spécifiques nécessaires à la défense;%;82;67;80;80;83;2017;80;MIN70;Défense
Budget général;Défense;P144;Environnement et prospective de la politique de défense;P144.4;Contribuer à l'autorisation et au contrôle des transferts des biens et technologies sensibles;P144.4.1;Délai de traitement des dossiers d'exportation de matériels de guerre;Usager;;"Délai moyen d'instruction ""Défense"" des demandes de licence";Nombre de jours;nc;24;18;20;22;2017;18;MIN70;Défense
Budget général;Défense;P178;Préparation et emploi des forces;P178.1;Assurer la fonction stratégique connaissance-anticipation;P178.1.1;Taux de satisfaction de la fonction stratégique connaissance - anticipation;Citoyen;;Capacité d'anticipation opérationnelle;%;86;85;85;85;85;2017;85;MIN70;Défense
Budget général;Défense;P178;Préparation et emploi des forces;P178.1;Assurer la fonction stratégique connaissance-anticipation;P178.1.1;Taux de satisfaction de la fonction stratégique connaissance - anticipation;Citoyen;;Satisfaction du besoin de renseignement d'intérêt militaire;%;80;92,5;90;90;91;2017;90;MIN70;Défense
Budget général;Défense;P178;Préparation et emploi des forces;P178.2;Assurer la fonction stratégique de prévention;P178.2.1;Efficacité du pré-positionnement des forces;Citoyen;;Taux des forces pré-positionnées engagées dans les opérations dans un délai inférieur à 5 jours;%;88;90;90;90;90;2017;90;MIN70;Défense
Budget général;Défense;P178;Préparation et emploi des forces;P178.2;Assurer la fonction stratégique de prévention;P178.2.1;Efficacité du pré-positionnement des forces;Citoyen;;Taux de réalisation en matière de formation des forces étrangères par les forces prépositionnées;%;81;94;95;95;95;2017;95;MIN70;Défense
